id,locatie_gegevens_cc,zenddatum__c,status,cust_id,invoicing_f_code_initialized_confirmed,cust_id_business_held_confirmed,ontvangstdatum,aanmaakdatum,locatie_gegevens_continent,vehicle_id,invoicing_f_code_paid_date_confirmed,z_list_price,wgtKg_123X,dimension_package_for_shipment,driver_id,invoicing_f_code_createddate_confirmed,invoicing_f_code_status,shipment_type_id,invoicing_f_code_initialized_unconfirmed,cust_id_business_held_hetoudesysteem
441,AU,1675468800000,Delivered,45668,5473,392,1675555200000,1673654400000,Australia,aba-tbnfr-viumwh,1674000000000,80.28,40 14,26 x 27 x 74,B1-iucwqdo6oaam,1673654400000,Paid,2,5473.0,4-qihbc
481,FR,1689379200000,Delivered,85627,5513,651,1689552000000,1689120000000,Europe,ccc-fazbd-gkoyx0,1689120000000,27.76,13 88,26 x 28 x 108,A1-82i7kliwpfvr,1689120000000,Paid,2,5513.0,6-jppy3
666,US,1688256000000,Delivered,38538,5698,575,1688515200000,1687392000000,North America,cdc-xrmll-kbojos,1687651200000,57.3,28 65,26 x 30 x 127,C1-hiqyf1c01jti,1687392000000,Paid,2,5698.0,1-4jype
238,IN,1690934400000,Delivered,47205,5270,854,1691020800000,1690588800000,Asia,cbc-e7r3p-v36x8d,1691107200000,75.24,18 81,26 x 30 x 54,A1-easxbkqjrtpf,1690588800000,Paid,1,5270.0,1-rrkwk
182,US,1689033600000,Delivered,50466,5214,8,1689120000000,1688688000000,North America,cbc-gr63q-mdcwgr,1688947200000,138.56,34 64,26 x 30 x 88,B1-wjunhi3uz4xa,1688774400000,Paid,1,5214.0,2-5vj0f
15,CA,1684627200000,Delivered,10834,5047,658,1684627200000,1684281600000,North America,cad-pmybe-uluxnd,1684800000000,47.8,11 95,26 x 33 x 135,A1-y5wkiaudmn3w,1684368000000,Paid,1,5047.0,6-mmoly
589,FR,1696550400000,Delivered,41910,5621,140,1696550400000,1696291200000,Europe,aba-ty2zt-kyr3qd,1696809600000,63.72,15 93,26 x 35 x 68,C1-vrmgtcixyvlg,1696291200000,Paid,1,5621.0,1-bmzgc
724,JP,1674000000000,Delivered,13773,5756,874,1674000000000,1673654400000,Asia,aba-huw7h-8fspnt,1674172800000,107.76,26 94,26 x 40 x 88,A1-ovsgpq4lbpmg,1673654400000,Paid,1,5756.0,8-dtydu
245,AU,1688169600000,Delivered,84838,5277,262,1688601600000,1686873600000,Australia,cbc-3lj36-wxmcqt,1687392000000,92.62,46 31,26 x 42 x 50,C1-8rkv7u4z0qhg,1686960000000,Paid,2,5277.0,5-qr1te
998,FR,1693785600000,Delivered,70086,6030,416,1693958400000,1693353600000,Europe,cdc-kgdzr-0n2cax,1693872000000,142.68,35 67,26 x 42 x 90,B1-kxfrpybslkob,1693440000000,Paid,1,6030.0,7-vhwnx
663,IN,1693008000000,Delivered,10688,5695,878,1693094400000,1692748800000,Asia,cbc-lw65i-5g2uik,1692921600000,48.68,12 17,26 x 46 x 118,A1-jp55gcsbrajt,1692835200000,Paid,1,5695.0,0-w84yu
765,IN,1673308800000,Delivered,66604,5797,776,1673395200000,1672876800000,Asia,aba-lnaex-dgo3ao,1673222400000,82.84,20 71,26 x 50 x 144,B1-dsgyraz6fkj7,1672876800000,Paid,1,5797.0,4-hqitw
257,DE,1684886400000,Delivered,70183,5289,472,1684886400000,1684540800000,Europe,ccc-nge1c-hqxcv4,1684972800000,143.84,35 96,26 x 50 x 86,B1-t1chme33fr3z,1684627200000,Paid,1,5289.0,5-x8two
14,US,1693958400000,Delivered,64104,5046,965,1694044800000,1693785600000,North America,ccc-3ztff-rlcywq,1694217600000,20.0,5,26 x 8 x 124,A1-easxbkqjrtpf,1693785600000,Paid,1,5046.0,4-kafto
452,GB,1676764800000,Delivered,75501,5484,521,1676937600000,1676419200000,Europe,cbc-fwgfj-l2mtjv,1676678400000,103.16,25 79,26 x 8 x 72,B1-bxkjltfgog6k,1676419200000,Paid,1,5484.0,9-ikyhe
7,IN,1675728000000,Delivered,89463,5039,76,1675900800000,1675209600000,Asia,ccc-ni5gk-uix1pz,1675468800000,42.72,10 68,27 x 12 x 118,B1-n2p8jarnebb8,1675296000000,Paid,1,5039.0,2-tjy2u
553,DE,1683417600000,Delivered,41021,5585,500,1683504000000,1682899200000,Europe,ccc-tw4dl-ysjcfh,1683504000000,190.6,47 65,27 x 12 x 122,B1-dsgyraz6fkj7,1682985600000,Paid,1,5585.0,7-pimb7
692,DE,1691280000000,Delivered,76362,5724,400,1691712000000,1690675200000,Europe,cdc-qsc8w-tgmn7j,1690848000000,51.48,25 74,27 x 14 x 74,B1-wjpqfe6aph9u,1690761600000,Paid,2,5724.0,9-dvg8e
266,CA,1679702400000,Delivered,41000,5298,652,1679702400000,1679097600000,North America,cbc-tx60s-1btiiy,1679702400000,84.44,21 11,27 x 15 x 117,C1-bqvwg7ogabwg,1679184000000,Paid,1,5298.0,5-c2kei
20,AU,1689292800000,Delivered,87861,5052,106,1689465600000,1689033600000,Australia,ccc-kdezt-v1ccmx,1689724800000,83.92,20 98,27 x 16 x 69,B1-wxwbz7umlgps,1689120000000,Paid,1,5052.0,8-qlerr
808,AU,1693094400000,Delivered,84769,5840,365,1693440000000,1692144000000,Australia,ccc-3nb2v-lvmc4w,1692403200000,77.22,38 61,27 x 17 x 142,A1-djkcxo0nxect,1692230400000,Paid,2,5840.0,6-uoehk
105,JP,1699056000000,Created,59902,5137,893,1699142400000,1696377600000,Asia,cbc-ggvc1-fhqqcg,1696896000000,11.18,5 59,27 x 18 x 114,A1-y5wkiaudmn3w,1696377600000,Paid,2,5137.0,3-lhpie
660,IN,1679616000000,Delivered,30047,5692,5,1679788800000,1679443200000,Asia,cbc-tx60s-1btiiy,1679788800000,76.88,19 22,27 x 22 x 117,A1-4mkqxbm6zywt,1679529600000,Paid,1,5692.0,6-pnf83
24,CA,1698192000000,Delivered,71101,5056,434,1698278400000,1697587200000,North America,aba-ilflh-o0qakt,-9223372036855,47.2,11 8,27 x 22 x 50,A1-nlprebisxlor,1697673600000,Pending,1,5056.0,7-k82na
609,GB,1698278400000,Delivered,58869,5641,792,1698451200000,1696982400000,Europe,ccc-f9uyx-drwyx0,1697500800000,72.48,36 24,27 x 24 x 149,C1-tk3ygetsueuf,1696982400000,Paid,2,5641.0,4-d7xk5
242,GB,1679097600000,Delivered,67840,5274,884,1679184000000,1678665600000,Europe,cdc-ixws9-tlkqem,1678752000000,64.0,16,27 x 25 x 90,C1-vrmgtcixyvlg,1678665600000,Paid,1,5274.0,0-8nxtu
483,AU,1674864000000,Delivered,22420,5515,826,1674950400000,1674604800000,Australia,cbc-utvjw-ruj9eo,1674777600000,195.52,48 88,27 x 27 x 140,C1-2nyqpxvfznas,1674691200000,Paid,1,5515.0,8-kjxik
989,DE,1677888000000,Delivered,63453,6021,380,1678147200000,1675987200000,Europe,aba-uwwzm-kgfxgr,1676246400000,29.96,14 98,27 x 32 x 132,A1-ovsgpq4lbpmg,1676073600000,Paid,2,6021.0,5-7blzs
928,FR,1681084800000,Delivered,95789,5960,687,1681171200000,1680652800000,Europe,cad-j0oco-f4a1eb,1681257600000,195.48,48 87,27 x 36 x 128,C1-bqvwg7ogabwg,1680739200000,Paid,1,5960.0,5-lxsc8
768,US,1675900800000,Delivered,13828,5800,703,1676246400000,1674950400000,North America,ccc-yi5r6-drm0ih,1675036800000,14.4,7 2,27 x 39 x 138,C1-xhs30xusw3qe,1674950400000,Paid,2,5800.0,2-zf1vy
303,GB,1690761600000,Delivered,63063,5335,201,1690761600000,1690329600000,Europe,cad-wqk2z-mx3ibv,1690761600000,185.0,46 25,27 x 40 x 106,A1-2c1w6ce1ohxz,1690329600000,Paid,1,5335.0,0-ebhuk
903,US,1676592000000,Delivered,26078,5935,580,1676592000000,1676419200000,North America,aba-5kpud-gicifj,1676678400000,161.4,40 35,27 x 40 x 82,B1-bxkjltfgog6k,1676419200000,Paid,1,5935.0,4-eb67k
484,AU,1693526400000,Delivered,62605,5516,469,1693958400000,1692230400000,Australia,ccc-fzhed-ypi3u2,1692576000000,72.44,36 22,27 x 43 x 53,A1-h1mlz5zxzttx,1692230400000,Paid,2,5516.0,5-8ozkm
744,JP,1677110400000,Delivered,89463,5776,438,1677196800000,1676505600000,Asia,cbc-lw65i-5g2uik,1676937600000,35.8,8 95,27 x 48 x 124,B1-kxfrpybslkob,1676505600000,Paid,1,5776.0,1-26tlp
890,CA,1693958400000,Delivered,78494,5922,842,1694044800000,1693785600000,North America,ccc-e89zt-jhmpav,1694044800000,27.14,13 57,27 x 48 x 141,A1-eixkpln3woad,1693872000000,Paid,2,5922.0,2-oqzjj
27,FR,1690502400000,Delivered,43566,5059,378,1690675200000,1689984000000,Europe,ccc-eyqqx-dn2z0n,1690243200000,29.6,14 8,27 x 48 x 84,B1-uqap0thbm8kq,1689984000000,Paid,2,5059.0,4-gvje0
925,CA,1674345600000,Delivered,38078,5957,447,1674432000000,1673827200000,North America,cbc-aoidu-5ym8pz,1674172800000,101.6,25 4,27 x 49 x 62,B1-iucwqdo6oaam,1673913600000,Paid,1,5957.0,5-aequo
415,JP,1690675200000,Delivered,41910,5447,720,1690934400000,1688169600000,Asia,aba-ljm1o-7wn0vi,1688342400000,23.3,11 65,27 x 49 x 64,B1-n2p8jarnebb8,1688256000000,Paid,2,5447.0,0-0lwbz
397,CA,1688774400000,Delivered,57918,5429,441,1688774400000,1688169600000,North America,cad-wqk2z-mx3ibv,1688774400000,23.48,5 87,28 x 13 x 56,C1-aplq2jichpem,1688256000000,Paid,1,5429.0,3-uondd
929,CA,1676592000000,Delivered,69934,5961,875,1676592000000,1676246400000,North America,cbc-cifjg-ch9qbg,1676764800000,11.88,2 97,28 x 14 x 94,C1-cpbugpokl9v7,1676332800000,Paid,1,5961.0,2-zcsbk
104,CA,1683676800000,Delivered,70231,5136,806,1683936000000,1680998400000,North America,cbc-daqto-px3npx,1681430400000,89.58,44 79,28 x 15 x 101,C1-aplq2jichpem,1680998400000,Paid,2,5136.0,0-rfib2
673,DE,1679788800000,Delivered,55466,5705,969,1679788800000,1679529600000,Europe,cad-bgysc-ycf48r,1679702400000,192.6,48 15,28 x 16 x 120,A1-djkcxo0nxect,1679529600000,Paid,1,5705.0,0-bpehe
462,FR,1674950400000,Delivered,17957,5494,875,1675036800000,1674604800000,Europe,aba-oyamv-yo30cb,1674950400000,23.56,5 89,28 x 19 x 128,C1-qhp3tte5dphq,1674604800000,Paid,1,5494.0,2-zcsbk
874,DE,1697673600000,Delivered,13924,5906,773,1698105600000,1697328000000,Europe,cad-bgysc-ycf48r,1697587200000,43.62,21 81,28 x 19 x 76,C1-vfd2z4smswkf,1697328000000,Paid,2,5906.0,1-her2i
46,US,1679270400000,Delivered,68147,5078,564,1679616000000,1676505600000,North America,ccc-uvaqf-uvfrlv,1676678400000,7.44,3 72,28 x 24 x 143,A1-2c1w6ce1ohxz,1676505600000,Paid,2,5078.0,2-ctndr
482,US,1682985600000,Delivered,71593,5514,751,1683158400000,1682035200000,North America,cad-x4oof-zy2bte,1682208000000,30.1,15 05,28 x 24 x 70,A1-82i7kliwpfvr,1682121600000,Paid,2,5514.0,7-xyoog
577,GB,1692835200000,Delivered,58673,5609,354,1692835200000,1691452800000,Europe,cdc-wlzxn-rhe5wu,1691884800000,70.88,35 44,28 x 25 x 133,B1-wjpqfe6aph9u,1691539200000,Paid,2,5609.0,9-ymts8
523,CA,1695772800000,Delivered,28381,5555,951,1695859200000,1695340800000,North America,aba-o8otz-thzwbk,1695859200000,101.16,25 29,28 x 28 x 128,A1-82i7kliwpfvr,1695427200000,Paid,1,5555.0,7-uploj
679,JP,1677715200000,Delivered,71593,5711,244,1677888000000,1675209600000,Asia,ccc-hlsyv-egbsja,1675468800000,26.48,13 24,28 x 30 x 54,C1-tsvhxparqaho,1675209600000,Paid,2,5711.0,2-x3ur2
698,DE,1687046400000,Delivered,88691,5730,927,1687392000000,1686355200000,Europe,cad-fblgd-9fwap5,1686528000000,64.56,32 28,28 x 33 x 95,C1-2nyqpxvfznas,1686441600000,Paid,2,5730.0,2-ykptm
965,IN,1684540800000,Delivered,93389,5997,6,1684627200000,1684108800000,Asia,ccc-lbfyf-e6nq1j,1684195200000,124.72,31 18,28 x 35 x 103,C1-aplq2jichpem,1684108800000,Paid,1,5997.0,8-azzmn
632,AU,1697068800000,Delivered,74419,5664,648,1697155200000,1696809600000,Australia,cbc-fwgfj-l2mtjv,1697155200000,60.32,15 08,28 x 35 x 125,C1-vfd2z4smswkf,1696809600000,Paid,1,5664.0,9-5qoca
983,US,1681257600000,Delivered,40482,6015,912,1681516800000,1678924800000,North America,ccc-9adkq-ylpooc,1679443200000,49.16,24 58,28 x 35 x 129,B1-t1chme33fr3z,1679011200000,Paid,2,6015.0,4-m0rok
946,FR,1679529600000,Delivered,29259,5978,664,1679529600000,1679184000000,Europe,ccc-q6asx-irlqzw,1679356800000,119.96,29 99,28 x 36 x 86,A1-djkcxo0nxect,1679270400000,Paid,1,5978.0,5-ztrb2
21,US,1681344000000,Delivered,33648,5053,49,1681344000000,1681084800000,North America,cad-nwmst-fxaat6,1681171200000,24.84,6 21,28 x 38 x 78,C1-8rkv7u4z0qhg,1681084800000,Paid,1,5053.0,3-eluzh
78,DE,1690502400000,Delivered,81645,5110,760,1690588800000,1689897600000,Europe,cad-wqk2z-mx3ibv,1690070400000,130.24,32 56,28 x 48 x 106,A1-82i7kliwpfvr,1689897600000,Paid,1,5110.0,2-67tof
337,AU,1695081600000,Delivered,67840,5369,672,1695168000000,1694736000000,Australia,cbc-ggvc1-fhqqcg,1695427200000,172.24,43 06,28 x 48 x 97,B1-wjunhi3uz4xa,1694822400000,Paid,1,5369.0,3-wzsqm
604,JP,1696204800000,Delivered,87388,5636,630,1696377600000,1695772800000,Asia,ccc-zpxyy-x2lsdf,1696204800000,136.16,34 04,28 x 7 x 102,B1-bszoikzohcj5,1695772800000,Paid,1,5636.0,5-hlitd
258,AU,1683244800000,Delivered,15045,5290,328,1683417600000,1682812800000,Australia,cad-c8mgo-ygw9hr,1683417600000,17.28,4 32,28 x 7 x 72,A1-r8gmvwxsfmam,1682899200000,Paid,1,5290.0,4-e7o5t
739,AU,1676332800000,Delivered,71017,5771,213,1676332800000,1676073600000,Australia,ccc-tdiw5-wgfn9f,1676332800000,194.4,48 6,28 x 9 x 78,B1-iucwqdo6oaam,1676160000000,Paid,1,5771.0,9-hwgs6
314,IN,1696118400000,Delivered,78829,5346,893,1696377600000,1695859200000,Asia,cad-mxtis-wl55el,1696291200000,76.86,38 43,29 x 11 x 112,C1-xhs30xusw3qe,1695945600000,Paid,2,5346.0,3-lhpie
388,JP,1681862400000,Delivered,17374,5420,847,1681862400000,1681603200000,Asia,cad-twofq-bp1pd3,1682121600000,97.64,24 41,29 x 14 x 149,C1-hiqyf1c01jti,1681603200000,Paid,1,5420.0,9-dn0yc
501,GB,1681257600000,Delivered,17370,5533,187,1681257600000,1680134400000,Europe,ccc-9m4np-tiz8px,1680480000000,38.56,19 28,29 x 18 x 86,C1-pjsqiszmj3ln,1680134400000,Paid,2,5533.0,3-1icdi
414,DE,1695081600000,Delivered,52801,5446,641,1695254400000,1694476800000,Europe,cdc-iof3b-a5xigu,1694995200000,175.16,43 79,29 x 20 x 94,B1-dsgyraz6fkj7,1694476800000,Paid,1,5446.0,6-ty6mg
310,FR,1696464000000,Delivered,10688,5342,168,1696636800000,1694390400000,Europe,cbc-m5re7-j6ptth,1694736000000,10.98,5 49,29 x 23 x 50,A1-ovsgpq4lbpmg,1694476800000,Paid,2,5342.0,1-lbrnv
51,JP,1683244800000,Delivered,75798,5083,650,1683676800000,1681516800000,Asia,aba-uwwzm-kgfxgr,1681948800000,33.54,16 77,29 x 25 x 133,A1-82i7kliwpfvr,1681603200000,Paid,2,5083.0,4-ha8a4
714,CA,1690416000000,Delivered,35628,5746,914,1690675200000,1689897600000,North America,cdc-u8bwb-qczngm,1690070400000,92.6,46 3,29 x 25 x 145,C1-aplq2jichpem,1689897600000,Paid,2,5746.0,2-efc6c
459,JP,1687219200000,Delivered,75501,5491,865,1687219200000,1685318400000,Asia,aba-5kpud-gicifj,1685491200000,36.86,18 43,29 x 25 x 94,C1-fkbonrztz7b1,1685318400000,Paid,2,5491.0,4-jgr42
702,CA,1689897600000,Delivered,55466,5734,381,1689984000000,1689292800000,North America,cad-ez5lj-duf8i1,1689552000000,188.52,47 13,29 x 27 x 103,C1-yd5vmtol8ngh,1689379200000,Paid,1,5734.0,7-lkbdn
802,GB,1682726400000,Delivered,41968,5834,25,1682985600000,1681257600000,Europe,ccc-tw4dl-ysjcfh,1681344000000,19.32,9 66,29 x 28 x 115,C1-hiqyf1c01jti,1681257600000,Paid,2,5834.0,6-czind
146,GB,1685318400000,Delivered,21299,5178,718,1685750400000,1683331200000,Europe,cbc-onb2v-dgclve,1684022400000,22.98,11 49,29 x 29 x 147,A1-easxbkqjrtpf,1683417600000,Paid,2,5178.0,9-qtb2a
605,GB,1672963200000,Delivered,89463,5637,25,1673049600000,1672617600000,Europe,aba-0wfp2-fizwnd,1672963200000,100.12,25 03,29 x 30 x 98,C1-yvfxlbt8jejx,1672617600000,Paid,1,5637.0,6-czind
494,GB,1683158400000,Delivered,42370,5526,171,1683158400000,1681862400000,Europe,aba-7jlna-kw48wt,1682467200000,44.24,22 12,29 x 34 x 137,B1-bxkjltfgog6k,1681862400000,Paid,2,5526.0,9-p0utg
350,IN,1697846400000,Delivered,89833,5382,437,1697846400000,1697328000000,Asia,cad-tiufw-t7xaby,1697587200000,32.08,8 02,29 x 35 x 65,C1-bqvwg7ogabwg,1697414400000,Paid,1,5382.0,7-vcjon
392,US,1681689600000,Delivered,50466,5424,194,1681689600000,1680566400000,North America,aba-2kxl6-rtdcm6,1680998400000,45.48,22 74,29 x 39 x 129,B1-wjpqfe6aph9u,1680566400000,Paid,2,5424.0,3-jdonq
383,DE,1696204800000,Delivered,43566,5415,394,1696377600000,1696032000000,Europe,cbc-gr63q-mdcwgr,1696118400000,43.84,10 96,29 x 39 x 82,A1-2c1w6ce1ohxz,1696032000000,Paid,1,5415.0,4-xnbig
371,DE,1694044800000,Delivered,47869,5403,911,1694131200000,1692662400000,Europe,aba-tbnfr-viumwh,1693267200000,26.66,13 33,29 x 41 x 117,A1-82i7kliwpfvr,1692662400000,Paid,2,5403.0,0-bu6ej
762,IN,1699315200000,Created,81404,5794,283,1699488000000,1698710400000,Asia,aba-2kxl6-rtdcm6,-9223372036855,53.2,26 6,29 x 43 x 107,A1-2c1w6ce1ohxz,1698796800000,Pending,2,5794.0,9-llx3e
491,AU,1676160000000,Delivered,32951,5523,81,1676246400000,1675555200000,Australia,ccc-fzhed-ypi3u2,1676246400000,72.2,36 1,29 x 45 x 134,C1-8rkv7u4z0qhg,1675641600000,Paid,2,5523.0,4-ogy80
803,AU,1686441600000,Delivered,47001,5835,102,1686873600000,1685145600000,Australia,cbc-jdszx-umymad,1685404800000,81.32,40 66,29 x 46 x 109,A1-eixkpln3woad,1685145600000,Paid,2,5835.0,6-nd9xz
964,IN,1690588800000,Delivered,74237,5996,687,1690675200000,1689984000000,Asia,cad-tiufw-t7xaby,1690243200000,77.16,19 29,29 x 47 x 64,B1-d8gmdfp7zw37,1690070400000,Paid,1,5996.0,5-lxsc8
390,US,1698451200000,Delivered,55858,5422,616,1698537600000,1698105600000,North America,cad-4ynzb-gxupzn,-9223372036855,32.88,8 22,29 x 5 x 102,C1-lizqqs1pyect,1698192000000,Pending,1,5422.0,2-lszdo
190,AU,1679616000000,Delivered,77214,5222,927,1679788800000,1679270400000,Australia,cbc-rminu-c0ozka,1679529600000,155.96,38 99,30 x 10 x 146,C1-xhs30xusw3qe,1679270400000,Paid,1,5222.0,2-ykptm
125,DE,1692835200000,Delivered,58440,5157,97,1692921600000,1692403200000,Europe,ccc-tw4dl-ysjcfh,1692662400000,109.96,27 49,30 x 13 x 140,A1-nlprebisxlor,1692403200000,Paid,1,5157.0,8-wfqgh
169,FR,1677888000000,Delivered,72735,5201,781,1678060800000,1677456000000,Europe,cdc-xrmll-kbojos,1677974400000,172.12,43 03,30 x 14 x 86,A1-82i7kliwpfvr,1677456000000,Paid,1,5201.0,1-qdssw
504,AU,1676937600000,Delivered,63453,5536,692,1677196800000,1675900800000,Australia,cad-wqk2z-mx3ibv,1676505600000,63.64,31 82,30 x 15 x 87,A1-82i7kliwpfvr,1675987200000,Paid,2,5536.0,9-syyuq
323,JP,1693440000000,Delivered,69716,5355,13,1693526400000,1692403200000,Asia,cad-mrknz-0r6v7l,1692748800000,56.82,28 41,30 x 20 x 128,A1-jp55gcsbrajt,1692403200000,Paid,2,5355.0,6-dpn8p
492,IN,1698883200000,Created,91551,5524,29,1699056000000,1696896000000,Asia,cdc-ol5zv-j4zp4h,1697414400000,13.34,6 67,30 x 20 x 141,A1-eixkpln3woad,1696982400000,Paid,2,5524.0,7-47tn3
140,US,1688083200000,Delivered,60153,5172,385,1688169600000,1687737600000,North America,cad-ntnhz-kuznqt,1687996800000,24.28,6 07,30 x 20 x 98,C1-lizqqs1pyect,1687737600000,Paid,1,5172.0,9-tujag
57,JP,1695081600000,Delivered,45624,5089,142,1695427200000,1694563200000,Asia,cad-4xwww-bz3asf,1695081600000,53.3,26 65,30 x 22 x 147,C1-lizqqs1pyect,1694649600000,Paid,2,5089.0,9-nuutl
47,IN,1692316800000,Delivered,71313,5079,451,1692316800000,1691539200000,Asia,cad-fblgd-9fwap5,1691625600000,38.76,19 38,30 x 23 x 72,A1-nlprebisxlor,1691539200000,Paid,2,5079.0,6-ydco8
489,AU,1689465600000,Delivered,15868,5521,189,1689552000000,1689292800000,Australia,cdc-ol5zv-j4zp4h,1689724800000,89.56,22 39,30 x 24 x 72,A1-fbazprbgr4hd,1689292800000,Paid,1,5521.0,1-zgyde
622,IN,1686268800000,Delivered,59902,5654,664,1686614400000,1683936000000,Asia,cad-nwmst-fxaat6,1684454400000,51.82,25 91,30 x 27 x 91,A1-ovsgpq4lbpmg,1684022400000,Paid,2,5654.0,5-ztrb2
404,GB,1677974400000,Delivered,15261,5436,419,1677974400000,1677196800000,Europe,aba-wrbw5-nj3aze,1677456000000,24.72,12 36,30 x 30 x 123,C1-d08ywijb4ocx,1677196800000,Paid,2,5436.0,1-km2cv
349,DE,1685491200000,Delivered,32300,5381,255,1685836800000,1682812800000,Europe,cdc-ytbam-c1ioc9,1682985600000,22.46,11 23,30 x 31 x 71,C1-xhs30xusw3qe,1682899200000,Paid,2,5381.0,3-uuzmc
662,FR,1674864000000,Delivered,85627,5694,872,1674950400000,1674604800000,Europe,cbc-gr63q-mdcwgr,1675036800000,198.68,49 67,30 x 31 x 98,A1-djkcxo0nxect,1674691200000,Paid,1,5694.0,5-umpof
174,IN,1673568000000,Delivered,24055,5206,322,1673740800000,1673308800000,Asia,ccc-kdezt-v1ccmx,1673568000000,107.8,26 95,30 x 33 x 57,A1-jp55gcsbrajt,1673308800000,Paid,1,5206.0,0-luwvv
66,GB,1677888000000,Delivered,46954,5098,24,1678060800000,1677542400000,Europe,cad-kl9ba-m5mmsv,1678060800000,6.88,1 72,30 x 33 x 79,B1-iucwqdo6oaam,1677542400000,Paid,1,5098.0,6-yykwb
157,FR,1682208000000,Delivered,87861,5189,565,1682640000000,1680825600000,Europe,cbc-owfot-uqylwt,1681516800000,10.74,5 37,30 x 34 x 108,C1-lizqqs1pyect,1680912000000,Paid,2,5189.0,5-bzkrp
770,JP,1674259200000,Delivered,47869,5802,213,1674432000000,1674000000000,Asia,cbc-utvjw-ruj9eo,1674604800000,2.72,1 36,30 x 36 x 89,B1-wxwbz7umlgps,1674086400000,Paid,2,5802.0,9-hwgs6
407,DE,1680998400000,Delivered,89257,5439,624,1681171200000,1680134400000,Europe,ccc-u7m4j-xdemc4,1680220800000,72.72,36 36,30 x 37 x 115,A1-h1mlz5zxzttx,1680134400000,Paid,2,5439.0,3-91oyq
820,DE,1689120000000,Delivered,36900,5852,971,1689292800000,1687651200000,Europe,cdc-hepvx-1dw664,1687910400000,75.28,37 64,30 x 37 x 74,A1-nlprebisxlor,1687737600000,Paid,2,5852.0,5-cwfhz
879,JP,1697587200000,Delivered,21299,5911,114,1697673600000,1697068800000,Asia,ccc-9adkq-ylpooc,1697328000000,21.04,10 52,30 x 38 x 100,A1-eixkpln3woad,1697068800000,Paid,2,5911.0,0-brqua
379,US,1698883200000,Created,93692,5411,162,1698883200000,1698364800000,North America,aba-1asrp-eotjdm,-9223372036855,92.68,23 17,30 x 38 x 132,C1-pjsqiszmj3ln,1698364800000,Pending,1,5411.0,8-yx9bk
35,JP,1677888000000,Delivered,99387,5067,717,1678060800000,1677542400000,Asia,cbc-xiufm-ladmww,1677715200000,176.6,44 15,30 x 5 x 139,B1-iucwqdo6oaam,1677542400000,Paid,1,5067.0,8-bmujc
142,US,1691884800000,Delivered,89387,5174,403,1692316800000,1690502400000,North America,cbc-owfot-uqylwt,1690848000000,68.28,34 14,30 x 6 x 50,A1-ovsgpq4lbpmg,1690588800000,Paid,2,5174.0,8-ygmsa
781,GB,1684540800000,Delivered,92123,5813,818,1684800000000,1684022400000,Europe,cdc-55bub-ygoj0b,1684108800000,69.48,34 74,31 x 10 x 80,C1-fkbonrztz7b1,1684022400000,Paid,2,5813.0,2-lwcfh
556,FR,1681430400000,Delivered,72079,5588,758,1681516800000,1681171200000,Europe,cad-fblgd-9fwap5,1681344000000,195.92,48 98,31 x 11 x 87,A1-nlprebisxlor,1681257600000,Paid,1,5588.0,7-bgkor
980,FR,1689379200000,Delivered,60417,6012,113,1689379200000,1689206400000,Europe,aba-o8otz-thzwbk,1689465600000,173.28,43 32,31 x 14 x 77,C1-d08ywijb4ocx,1689206400000,Paid,1,6012.0,9-ts9iq
236,CA,1693008000000,Delivered,40573,5268,831,1693008000000,1692576000000,North America,cad-j0oco-f4a1eb,1693008000000,74.52,18 63,31 x 19 x 125,C1-fkbonrztz7b1,1692662400000,Paid,1,5268.0,5-7qor9
949,GB,1696723200000,Delivered,58728,5981,628,1696896000000,1696291200000,Europe,cad-ep35l-gzwtgz,1696464000000,123.12,30 78,31 x 19 x 133,A1-nlprebisxlor,1696291200000,Paid,1,5981.0,9-oba2r
265,AU,1700611200000,Created,88691,5297,900,1700784000000,1698192000000,Australia,cad-uanzj-k92lpf,-9223372036855,65.18,32 59,31 x 22 x 108,B1-kxfrpybslkob,1698192000000,Pending,2,5297.0,8-kv8fz
94,AU,1689120000000,Delivered,46881,5126,932,1689120000000,1688688000000,Australia,aba-dp76b-glfjl0,1689292800000,95.2,23 8,31 x 22 x 120,A1-r8gmvwxsfmam,1688774400000,Paid,1,5126.0,4-2qqaz
114,DE,1691625600000,Delivered,86766,5146,516,1691712000000,1691366400000,Europe,cad-kl9ba-m5mmsv,1691366400000,94.46,47 23,31 x 25 x 147,B1-iucwqdo6oaam,1691366400000,Paid,2,5146.0,7-vvd7y
55,GB,1685404800000,Delivered,95789,5087,168,1685491200000,1685232000000,Europe,cad-bgysc-ycf48r,1685750400000,72.88,18 22,31 x 27 x 120,A1-2c1w6ce1ohxz,1685232000000,Paid,1,5087.0,1-lbrnv
417,JP,1698019200000,Delivered,91551,5449,178,1698019200000,1696377600000,Asia,aba-vkm9k-fp2zdn,1696809600000,95.22,47 61,31 x 35 x 99,A1-5kviciks6iea,1696377600000,Paid,2,5449.0,4-ae0xr
419,DE,1700611200000,Created,87388,5451,265,1700956800000,1697932800000,Europe,cad-pmybe-uluxnd,-9223372036855,41.22,20 61,31 x 37 x 129,A1-eixkpln3woad,1698019200000,Pending,2,5451.0,8-6ix1k
